txn_id,nameOrig,nameDest,type,amount,txn_datetime,merchant_category,region_name,flag_structuring,flag_outlier,risk_score
138915,C1354450851,C484360279,TRANSFER,6178160.00,2026-01-15 16:53:00.0000000,Wire Transfer,Kolkata,0,1,Medium
139053,C1544286297,C1956433714,CASH_IN,715404.75,2026-01-02 12:40:12.0000000,Cash Deposit,Ahmedabad,0,1,Medium
139405,C762514000,M1974556601,PAYMENT,51570.86,2026-01-09 20:10:45.0000000,Online Payment,Hyderabad,0,1,Medium
139464,C92654871,M1377835640,PAYMENT,50621.86,2026-01-14 23:41:08.0000000,Online Payment,Pune,0,1,Medium
139521,C1986795596,M1370230599,PAYMENT,53143.58,2026-01-11 10:33:15.0000000,Online Payment,Hyderabad,0,1,Medium
139615,C858499476,M414732342,PAYMENT,62375.83,2026-01-08 17:10:03.0000000,Online Payment,Ahmedabad,0,1,Medium
139654,C2026950409,M1863488274,PAYMENT,55522.00,2026-01-17 22:01:56.0000000,Online Payment,Chennai,0,1,Medium
139994,C1784434360,M731605524,PAYMENT,50954.59,2026-01-17 17:17:55.0000000,Online Payment,Hyderabad,0,1,Medium
140158,C139890255,M283399813,PAYMENT,75408.13,2026-01-14 10:12:03.0000000,Online Payment,Mumbai,0,1,Medium
140216,C1546128562,M521873923,PAYMENT,73987.15,2026-01-10 11:03:02.0000000,Online Payment,Bangalore,0,1,Medium
140270,C1477895453,M1008200366,PAYMENT,54131.76,2026-01-13 10:49:14.0000000,Online Payment,Hyderabad,0,1,Medium
140308,C1979780347,C1481290928,TRANSFER,5275608.50,2026-01-16 10:01:43.0000000,Wire Transfer,Bangalore,0,1,Medium
140321,C1432443237,C1912168466,CASH_IN,775361.38,2026-01-13 09:17:35.0000000,Cash Deposit,Mumbai,0,1,Medium
140345,C1206544501,M1263647393,PAYMENT,96101.19,2026-01-22 21:36:08.0000000,Online Payment,Ahmedabad,0,1,Medium
140518,C1027061946,C524698314,TRANSFER,4495336.00,2026-01-13 20:50:21.0000000,Wire Transfer,Delhi,0,1,Medium
140599,C1075793894,M1143071566,PAYMENT,52487.43,2026-01-13 18:11:21.0000000,Online Payment,Delhi,0,1,Medium
140655,C900313168,C1476733212,CASH_IN,564365.25,2026-01-01 17:19:23.0000000,Cash Deposit,Kolkata,0,1,Medium
140697,C784131375,M1408684029,PAYMENT,76555.30,2026-01-08 12:49:30.0000000,Online Payment,Ahmedabad,0,1,Medium
141140,C1255509448,M363538775,PAYMENT,51206.63,2026-01-13 11:54:24.0000000,Online Payment,Hyderabad,0,1,Medium
141336,C530167425,C579868061,CASH_IN,603739.19,2026-01-09 17:20:16.0000000,Cash Deposit,Ahmedabad,0,1,Medium
141577,C1865452554,M303275533,PAYMENT,59227.82,2026-01-13 19:13:25.0000000,Online Payment,Bangalore,0,1,Medium
142055,C1955854445,C1630590777,CASH_IN,555157.00,2026-01-11 13:19:09.0000000,Cash Deposit,Hyderabad,0,1,Medium
142151,C237329806,C1193495878,CASH_IN,613476.50,2026-01-15 19:43:15.0000000,Cash Deposit,Pune,0,1,Medium
142384,C665647270,C1454920147,CASH_IN,594348.50,2026-01-13 13:07:51.0000000,Cash Deposit,Ahmedabad,0,1,Medium
142458,C2138940789,C2143227151,CASH_IN,710885.75,2026-01-10 10:22:03.0000000,Wire Transfer,Chennai,0,1,Medium
142529,C2014120473,M562293941,PAYMENT,65610.70,2026-01-15 11:16:23.0000000,Online Payment,Hyderabad,0,1,Medium
142818,C1922667398,C258750251,TRANSFER,7140567.00,2026-01-22 18:05:22.0000000,Wire Transfer,Ahmedabad,0,1,Medium
142951,C1400459137,M1347099291,PAYMENT,51821.58,2026-01-15 09:19:58.0000000,Online Payment,Ahmedabad,0,1,Medium
142999,C1219669683,M1199296379,PAYMENT,72556.21,2026-01-14 16:41:55.0000000,Online Payment,Mumbai,0,1,Medium
143003,C1233672677,C1436871192,CASH_IN,556866.25,2026-01-29 09:36:39.0000000,Cash Deposit,Chennai,0,1,Medium
143349,C173904085,C1783666931,CASH_IN,766504.88,2026-01-12 19:54:33.0000000,Cash Deposit,Mumbai,0,1,Medium
143424,C1301371283,M745385538,PAYMENT,92095.96,2026-01-18 11:04:24.0000000,Online Payment,Bangalore,0,1,Medium
143435,C1156081456,C690442140,TRANSFER,4624838.50,2026-01-15 11:46:30.0000000,Wire Transfer,Kolkata,0,1,Medium
143440,C563110282,M219788773,PAYMENT,68176.44,2026-01-17 00:47:33.0000000,Online Payment,Delhi,0,1,Medium
143654,C673290699,C1702890857,TRANSFER,5979992.50,2026-01-14 16:54:36.0000000,Wire Transfer,Bangalore,0,1,Medium
143828,C966303046,C1426484364,TRANSFER,5065123.00,2026-01-14 10:47:24.0000000,Wire Transfer,Hyderabad,0,1,Medium
143857,C1953340058,M184600747,PAYMENT,55656.79,2026-01-17 23:04:57.0000000,Online Payment,Mumbai,0,1,Medium
144023,C1164219473,M97166394,PAYMENT,55334.45,2026-01-08 16:09:39.0000000,Online Payment,Chennai,0,1,Medium
144123,C4071147,M1519453657,PAYMENT,73653.85,2026-01-14 16:42:50.0000000,Online Payment,Ahmedabad,0,1,Medium
144234,C1349416078,M1306533326,PAYMENT,50839.27,2026-01-16 12:37:06.0000000,Online Payment,Hyderabad,0,1,Medium
144329,C91528431,M1434900864,PAYMENT,63908.33,2026-01-14 14:51:32.0000000,Online Payment,Bangalore,0,1,Medium
144478,C784571834,M228402054,PAYMENT,54931.52,2026-01-17 16:47:27.0000000,Online Payment,Kolkata,0,1,Medium
144527,C2090582516,M2135026107,PAYMENT,70408.21,2026-01-14 17:11:37.0000000,Online Payment,Kolkata,0,1,Medium
144635,C413912522,C995612459,CASH_IN,559464.56,2026-01-14 02:37:28.0000000,Cash Deposit,Pune,0,1,Medium
144755,C908327548,C193853809,CASH_IN,591918.94,2026-01-02 12:20:05.0000000,Cash Deposit,Delhi,0,1,Medium
145054,C893014678,M1425084526,PAYMENT,56627.44,2026-01-08 13:09:26.0000000,Online Payment,Pune,0,1,Medium
145122,C978142370,C2080035418,TRANSFER,5018002.50,2026-01-16 10:03:40.0000000,Wire Transfer,Chennai,0,1,Medium
145269,C1977740940,M397158108,PAYMENT,52385.61,2026-01-13 12:01:47.0000000,Online Payment,Kolkata,0,1,Medium
145278,C1374819585,C9000421,CASH_IN,960684.88,2026-01-06 16:34:20.0000000,Cash Deposit,Chennai,0,1,Medium
145302,C621871290,M1041284545,PAYMENT,54502.63,2026-01-23 12:27:43.0000000,Online Payment,Kolkata,0,1,Medium
145310,C2099669500,M538921753,PAYMENT,59352.82,2026-01-10 10:44:44.0000000,Online Payment,Pune,0,1,Medium
145352,C1043315137,M1625591526,PAYMENT,61847.25,2026-01-17 09:29:06.0000000,Online Payment,Kolkata,0,1,Medium
145365,C2054308172,C712956587,CASH_IN,630213.31,2026-01-16 19:40:25.0000000,Cash Deposit,Kolkata,0,1,Medium
145414,C884436890,C1365911613,CASH_IN,579235.44,2026-01-08 23:58:03.0000000,Cash Deposit,Mumbai,0,1,Medium
145483,C1505013233,M491724399,PAYMENT,53291.90,2026-01-08 12:21:49.0000000,Online Payment,Pune,0,1,Medium
145699,C1785984239,C653305407,CASH_IN,634561.88,2026-01-13 19:35:14.0000000,Cash Deposit,Kolkata,0,1,Medium
145823,C1121134251,M104869951,PAYMENT,74149.01,2026-01-13 20:21:41.0000000,Online Payment,Pune,0,1,Medium
145825,C876835740,M1013031049,PAYMENT,58190.13,2026-01-14 11:14:19.0000000,Online Payment,Pune,0,1,Medium
145908,C991882346,M1428390935,PAYMENT,58687.69,2026-01-26 12:55:45.0000000,Online Payment,Bangalore,0,1,Medium
145989,C1815432022,M1747216601,PAYMENT,68636.61,2026-01-14 16:50:29.0000000,Online Payment,Ahmedabad,0,1,Medium
146024,C2073558074,C831691096,CASH_IN,641617.25,2026-01-13 18:14:46.0000000,Cash Deposit,Bangalore,0,1,Medium
146028,C1562379135,C641283691,CASH_IN,550866.06,2026-01-15 09:43:42.0000000,Cash Deposit,Pune,0,1,Medium
146046,C1851083484,M1788940565,PAYMENT,57872.08,2026-01-14 20:06:16.0000000,Online Payment,Bangalore,0,1,Medium
146048,C794739393,M128975334,PAYMENT,52066.22,2026-01-02 11:11:42.0000000,Online Payment,Chennai,0,1,Medium
146179,C1810727644,M593971217,PAYMENT,70072.24,2026-01-06 10:12:05.0000000,Online Payment,Mumbai,0,1,Medium
146287,C853351061,C1176195356,DEBIT,183489.55,2026-01-11 13:04:13.0000000,Wire Transfer,Bangalore,0,1,Medium
146476,C1891857602,C582969450,CASH_IN,608499.06,2026-01-11 15:52:43.0000000,Cash Deposit,Pune,0,1,Medium
146527,C219754288,M1597368657,PAYMENT,55222.09,2026-01-10 16:41:25.0000000,Online Payment,Ahmedabad,0,1,Medium
146673,C1426423346,C728233805,TRANSFER,4307972.50,2026-01-08 09:41:22.0000000,Wire Transfer,Ahmedabad,0,1,Medium
146743,C1916832661,M1037990049,PAYMENT,53345.35,2026-01-10 11:30:46.0000000,Online Payment,Bangalore,0,1,Medium
146849,C1305802120,C1101724579,CASH_IN,547106.75,2026-01-17 11:46:06.0000000,Cash Deposit,Ahmedabad,0,1,Medium
146905,C1804471242,M268110842,PAYMENT,52037.68,2026-01-11 11:54:33.0000000,Online Payment,Ahmedabad,0,1,Medium
147064,C235870639,M1027980173,PAYMENT,67884.46,2026-01-12 17:18:56.0000000,Online Payment,Delhi,0,1,Medium
147303,C1230731891,M936522671,PAYMENT,59286.09,2026-01-11 11:46:37.0000000,Online Payment,Mumbai,0,1,Medium
147445,C1487279422,M410798775,PAYMENT,51045.67,2026-01-08 12:58:46.0000000,Online Payment,Delhi,0,1,Medium
147558,C538224520,M1362306630,PAYMENT,66986.81,2026-01-14 10:32:54.0000000,Online Payment,Ahmedabad,0,1,Medium
147659,C2097594500,M1023880904,PAYMENT,63205.38,2026-01-15 11:06:05.0000000,Online Payment,Pune,0,1,Medium
147695,C1770711439,M548327799,PAYMENT,58174.45,2026-01-14 20:36:04.0000000,Online Payment,Delhi,0,1,Medium
147768,C597300885,C1120891618,TRANSFER,5195467.50,2026-01-16 10:42:26.0000000,Wire Transfer,Delhi,0,1,Medium
147773,C1457048137,C1715646068,CASH_IN,724534.25,2026-01-06 11:27:50.0000000,Cash Deposit,Kolkata,0,1,Medium
147884,C276608580,C350319676,TRANSFER,5669961.00,2026-01-13 17:57:27.0000000,Wire Transfer,Pune,0,1,Medium
148011,C1827142578,M1830908020,PAYMENT,67204.46,2026-01-09 16:59:45.0000000,Online Payment,Bangalore,0,1,Medium
148012,C266287087,C1173670368,TRANSFER,8367906.50,2026-01-13 17:02:16.0000000,Wire Transfer,Bangalore,0,1,Medium
148245,C1562587447,M1330760115,PAYMENT,53822.39,2026-01-13 11:05:32.0000000,Online Payment,Mumbai,0,1,Medium
148342,C1957899967,M286144898,PAYMENT,75578.25,2026-01-13 09:13:55.0000000,Online Payment,Ahmedabad,0,1,Medium
148383,C1734909010,M1616800643,PAYMENT,63377.27,2026-01-11 13:51:51.0000000,Online Payment,Kolkata,0,1,Medium
148604,C727249853,C1804618754,TRANSFER,7090332.50,2026-01-21 15:26:14.0000000,Wire Transfer,Delhi,0,1,Medium
148927,C1390949423,M53277905,PAYMENT,59279.79,2026-01-17 16:40:01.0000000,Online Payment,Chennai,0,1,Medium
149179,C1476025017,M953851363,PAYMENT,86514.72,2026-01-11 11:14:41.0000000,Online Payment,Hyderabad,0,1,Medium
149256,C1684370329,M482377935,PAYMENT,64497.41,2026-01-17 16:04:40.0000000,Online Payment,Mumbai,0,1,Medium
149315,C373132241,M638432919,PAYMENT,61681.67,2026-01-16 20:28:13.0000000,Online Payment,Mumbai,0,1,Medium
149321,C781965600,M2005137364,PAYMENT,61190.01,2026-01-13 14:15:20.0000000,Online Payment,Bangalore,0,1,Medium
149372,C257206123,M513234343,PAYMENT,55737.08,2026-01-13 09:40:07.0000000,Online Payment,Pune,0,1,Medium
149649,C370056157,C922050055,CASH_IN,567591.44,2026-01-06 11:04:26.0000000,Cash Deposit,Ahmedabad,0,1,Medium
149818,C1683939113,M1779601126,PAYMENT,76400.75,2026-01-10 10:00:23.0000000,Online Payment,Mumbai,0,1,Medium
150005,C1714927811,C1388986632,TRANSFER,6315910.50,2026-01-23 10:01:59.0000000,Wire Transfer,Hyderabad,0,1,Medium
150119,C1518734474,C580792838,TRANSFER,8433086.00,2026-01-15 18:07:22.0000000,Wire Transfer,Hyderabad,0,1,Medium
150160,C281482851,C978966074,TRANSFER,6505576.50,2026-01-13 16:54:53.0000000,Wire Transfer,Kolkata,0,1,Medium
150467,C1546926640,C1822664377,CASH_IN,664833.44,2026-01-11 19:54:58.0000000,Cash Deposit,Ahmedabad,0,1,Medium
150581,C1470428348,M319530837,PAYMENT,59899.48,2026-01-10 09:07:55.0000000,Online Payment,Bangalore,0,1,Medium
150671,C1520031127,M285221827,PAYMENT,53166.72,2026-01-13 15:46:57.0000000,Online Payment,Mumbai,0,1,Medium
150774,C115623765,M1302396240,PAYMENT,51061.62,2026-01-17 13:16:26.0000000,Online Payment,Mumbai,0,1,Medium
150935,C1229996625,C1349640680,CASH_IN,570820.50,2026-01-09 14:59:47.0000000,Cash Deposit,Bangalore,0,1,Medium
151222,C1207671019,M41756149,PAYMENT,73847.02,2026-01-12 22:23:14.0000000,Online Payment,Mumbai,0,1,Medium
151263,C291441466,M375719977,PAYMENT,52895.06,2026-01-17 17:47:38.0000000,Online Payment,Bangalore,0,1,Medium
151349,C925087603,C149208105,CASH_IN,660176.19,2026-01-09 19:46:16.0000000,Cash Deposit,Pune,0,1,Medium
151404,C981938209,C1375476718,TRANSFER,4530316.50,2026-01-15 12:19:35.0000000,Wire Transfer,Hyderabad,0,1,Medium
151407,C1353244335,M1399640671,PAYMENT,52101.03,2026-01-13 10:48:05.0000000,Online Payment,Pune,0,1,Medium
151413,C1536331620,C711905611,CASH_IN,600168.25,2026-01-12 16:13:55.0000000,Cash Deposit,Kolkata,0,1,Medium
151447,C549827319,C743444789,CASH_IN,682383.13,2026-01-08 17:30:12.0000000,Cash Deposit,Hyderabad,0,1,Medium
151582,C1979214076,M575833279,PAYMENT,54223.16,2026-01-13 15:15:32.0000000,Online Payment,Delhi,0,1,Medium
151807,C237952762,C525703784,CASH_IN,549543.75,2026-01-12 11:14:05.0000000,Cash Deposit,Hyderabad,0,1,Medium
151836,C1324820548,M301223616,PAYMENT,54839.52,2026-01-24 22:41:30.0000000,Online Payment,Chennai,0,1,Medium
152106,C285415635,M2085533727,PAYMENT,77274.20,2026-01-02 12:48:48.0000000,Online Payment,Kolkata,0,1,Medium
152181,C2136195158,M853144106,PAYMENT,55423.32,2026-01-01 13:42:55.0000000,Online Payment,Bangalore,0,1,Medium
152256,C525539060,M78288439,PAYMENT,81937.93,2026-01-15 11:03:58.0000000,Online Payment,Delhi,0,1,Medium
152456,C1146067867,M412660235,PAYMENT,69133.61,2026-01-12 16:51:42.0000000,Online Payment,Ahmedabad,0,1,Medium
152748,C948269165,C441364923,CASH_IN,563828.63,2026-01-16 18:30:10.0000000,Cash Deposit,Bangalore,0,1,Medium
152861,C146823192,M1078897969,PAYMENT,54990.91,2026-01-13 11:17:18.0000000,Online Payment,Kolkata,0,1,Medium
152895,C778445167,C1944891789,TRANSFER,4373577.00,2026-01-17 10:17:32.0000000,Wire Transfer,Ahmedabad,0,1,Medium
152915,C782719430,M662337375,PAYMENT,51191.46,2026-01-17 19:46:30.0000000,Online Payment,Mumbai,0,1,Medium
152921,C1147335501,M1929285596,PAYMENT,57130.33,2026-01-08 22:36:38.0000000,Online Payment,Kolkata,0,1,Medium
152978,C1943883585,M1021694480,PAYMENT,50841.04,2026-01-16 22:41:09.0000000,Online Payment,Mumbai,0,1,Medium
153006,C1908366068,M178053957,PAYMENT,64807.40,2026-01-13 09:57:59.0000000,Online Payment,Ahmedabad,0,1,Medium
153085,C2004505973,C1623277492,DEBIT,130835.31,2026-01-01 10:05:14.0000000,Retail Debit,Mumbai,0,1,Medium
153244,C1944163868,C1715285413,CASH_IN,782105.00,2026-01-13 21:04:16.0000000,Cash Deposit,Delhi,0,1,Medium
153282,C1565228668,C71725122,CASH_IN,635943.44,2026-01-12 20:50:50.0000000,Wire Transfer,Delhi,0,1,Medium
153414,C166920903,C120820909,CASH_IN,701289.44,2026-01-02 17:17:32.0000000,Cash Deposit,Delhi,0,1,Medium
153552,C231937486,M873432468,PAYMENT,97539.44,2026-01-17 18:02:40.0000000,Online Payment,Kolkata,0,1,Medium
153576,C1363360466,C1332458757,TRANSFER,5446721.50,2026-01-14 19:41:35.0000000,Wire Transfer,Hyderabad,0,1,Medium
153603,C681838792,M125984796,PAYMENT,57074.02,2026-01-14 17:21:57.0000000,Online Payment,Pune,0,1,Medium
154011,C1442158834,C52288369,TRANSFER,8264348.50,2026-01-15 20:52:06.0000000,Wire Transfer,Kolkata,0,1,Medium
154067,C676881608,M197998373,PAYMENT,94361.68,2026-01-11 13:57:40.0000000,Online Payment,Pune,0,1,Medium
154221,C269956085,M1145395648,PAYMENT,51830.38,2026-01-16 16:50:08.0000000,Online Payment,Hyderabad,0,1,Medium
154236,C1757358668,M2056395206,PAYMENT,54822.10,2026-01-06 14:38:17.0000000,Online Payment,Delhi,0,1,Medium
154335,C1235013441,M1703566315,PAYMENT,88641.35,2026-01-14 17:44:44.0000000,Online Payment,Kolkata,0,1,Medium
154385,C422305953,M1975557172,PAYMENT,51788.14,2026-01-14 20:52:37.0000000,Online Payment,Delhi,0,1,Medium
154387,C1114174236,C834343327,CASH_IN,650902.06,2026-01-17 14:20:58.0000000,Cash Deposit,Bangalore,0,1,Medium
154508,C1971119256,M1502357040,PAYMENT,59616.37,2026-01-01 09:31:45.0000000,Online Payment,Delhi,0,1,Medium
154583,C525818158,C1876848829,CASH_IN,638101.06,2026-01-10 15:58:09.0000000,Cash Deposit,Delhi,0,1,Medium
154706,C1742981089,C791352442,CASH_IN,719597.50,2026-01-01 10:05:56.0000000,Cash Deposit,Mumbai,0,1,Medium
154755,C1473215918,M782980010,PAYMENT,65387.28,2026-01-17 15:53:55.0000000,Online Payment,Mumbai,0,1,Medium
154766,C1105793385,M1618328315,PAYMENT,76489.86,2026-01-09 12:53:31.0000000,Online Payment,Mumbai,0,1,Medium
154990,C906933445,M447995530,PAYMENT,75522.50,2026-01-11 10:49:45.0000000,Online Payment,Kolkata,0,1,Medium
154995,C110490758,M275295085,PAYMENT,61298.21,2026-01-09 22:05:00.0000000,Online Payment,Pune,0,1,Medium
155130,C324157828,M1132287631,PAYMENT,56937.75,2026-01-11 11:32:43.0000000,Online Payment,Pune,0,1,Medium
155135,C1326802108,C541123318,CASH_IN,660653.56,2026-01-02 15:35:43.0000000,Cash Deposit,Bangalore,0,1,Medium
155144,C1082182671,C1172367117,CASH_IN,629751.25,2026-01-07 14:41:55.0000000,Cash Deposit,Kolkata,0,1,Medium
155148,C303195751,C1444674764,CASH_IN,555424.94,2026-01-07 15:53:30.0000000,Cash Deposit,Delhi,0,1,Medium
155155,C1737424674,M2058513758,PAYMENT,60221.78,2026-01-10 12:31:47.0000000,Online Payment,Chennai,0,1,Medium
155476,C539244692,C1777012086,TRANSFER,5820050.50,2026-01-08 10:13:06.0000000,Wire Transfer,Delhi,0,1,Medium
155707,C1042330139,C683373010,TRANSFER,6139196.00,2026-01-13 19:11:41.0000000,Wire Transfer,Pune,0,1,Medium
155710,C565485953,C1305407034,CASH_IN,640022.50,2026-01-10 10:26:37.0000000,Cash Deposit,Kolkata,0,1,Medium
155805,C1483760319,C343923753,CASH_IN,555844.13,2026-01-06 14:16:49.0000000,Cash Deposit,Chennai,0,1,Medium
155833,C2087553272,C102756641,CASH_IN,561845.06,2026-01-16 14:28:19.0000000,Cash Deposit,Kolkata,0,1,Medium
156123,C1949471783,M1897413354,PAYMENT,51714.24,2026-01-02 12:28:29.0000000,Online Payment,Bangalore,0,1,Medium
156323,C1930291509,M2011510345,PAYMENT,68401.87,2026-01-11 19:58:39.0000000,Online Payment,Mumbai,0,1,Medium
156359,C1865947931,M1919717369,PAYMENT,50981.17,2026-01-11 11:22:30.0000000,Online Payment,Hyderabad,0,1,Medium
156386,C307810480,M913759112,PAYMENT,53506.12,2026-01-05 01:01:01.0000000,Online Payment,Hyderabad,0,1,Medium
156423,C1143518488,M1386938893,PAYMENT,66628.76,2026-01-17 14:15:53.0000000,Online Payment,Mumbai,0,1,Medium
156428,C583380615,M1470841414,PAYMENT,58310.11,2026-01-16 11:59:13.0000000,Online Payment,Pune,0,1,Medium
156521,C2099625291,C843774579,CASH_IN,652746.69,2026-01-01 12:39:27.0000000,Cash Deposit,Bangalore,0,1,Medium
156694,C2041764573,C1622973117,CASH_IN,632034.69,2026-01-13 20:17:07.0000000,Cash Deposit,Chennai,0,1,Medium
156721,C255135969,M1472030320,PAYMENT,56112.11,2026-01-06 10:53:27.0000000,Online Payment,Chennai,0,1,Medium
156838,C911471317,M1935189777,PAYMENT,106703.23,2026-01-13 00:41:40.0000000,Online Payment,Mumbai,0,1,Medium
156855,C606046568,M1973776185,PAYMENT,54724.34,2026-01-11 10:05:48.0000000,Online Payment,Kolkata,0,1,Medium
156892,C447068201,M1220773421,PAYMENT,65119.48,2026-01-14 17:57:00.0000000,Online Payment,Bangalore,0,1,Medium
157117,C1740429874,C1793933873,CASH_IN,600861.69,2026-01-06 14:35:35.0000000,Cash Deposit,Hyderabad,0,1,Medium
157188,C1500543935,M37256841,PAYMENT,54656.80,2026-01-17 12:13:14.0000000,Online Payment,Delhi,0,1,Medium
157221,C847076335,M604770407,PAYMENT,68681.40,2026-01-12 13:59:26.0000000,Online Payment,Hyderabad,0,1,Medium
157277,C1754056314,C1792836697,TRANSFER,5939493.00,2026-01-13 12:48:43.0000000,Wire Transfer,Chennai,0,1,Medium
157384,C700019624,C91104252,TRANSFER,6498545.00,2026-01-21 20:17:45.0000000,Wire Transfer,Delhi,0,1,Medium
157492,C1805830725,C1645284135,TRANSFER,5507605.50,2026-01-14 15:07:31.0000000,Wire Transfer,Hyderabad,0,1,Medium
157497,C82178932,M595399138,PAYMENT,96763.72,2026-01-17 22:09:30.0000000,Online Payment,Mumbai,0,1,Medium
157561,C1109494950,M2039879955,PAYMENT,57507.52,2026-01-10 20:37:28.0000000,Online Payment,Ahmedabad,0,1,Medium
157593,C1804489400,C299107282,CASH_IN,665805.56,2026-01-14 00:42:24.0000000,Cash Deposit,Pune,0,1,Medium
157650,C241001707,M2135081569,PAYMENT,65081.04,2026-01-06 12:02:22.0000000,Online Payment,Bangalore,0,1,Medium
157769,C1213638346,M787573688,PAYMENT,54828.63,2026-01-08 18:39:27.0000000,Online Payment,Hyderabad,0,1,Medium
157961,C386961492,C511162177,TRANSFER,5653086.00,2026-01-14 21:28:34.0000000,Wire Transfer,Kolkata,0,1,Medium
158158,C216715387,M221311053,PAYMENT,57112.21,2026-01-30 13:21:56.0000000,Online Payment,Chennai,0,1,Medium
158296,C638735976,M2092774655,PAYMENT,51888.05,2026-01-17 09:29:53.0000000,Online Payment,Chennai,0,1,Medium
158335,C568740048,C2037307723,CASH_IN,785597.06,2026-01-10 12:39:26.0000000,Cash Deposit,Hyderabad,0,1,Medium
158397,C88474880,M209009073,PAYMENT,70820.19,2026-01-13 09:14:29.0000000,Online Payment,Pune,0,1,Medium
158920,C152844640,C104523044,TRANSFER,5609697.00,2026-01-14 11:19:58.0000000,Wire Transfer,Ahmedabad,0,1,Medium
159139,C1802393944,C1784506436,TRANSFER,4511775.00,2026-01-22 18:34:34.0000000,Wire Transfer,Chennai,0,1,Medium
159182,C819158873,M647216076,PAYMENT,59835.25,2026-01-17 09:20:59.0000000,Online Payment,Kolkata,0,1,Medium
159207,C1416946362,M1347733420,PAYMENT,54600.64,2026-01-15 13:47:38.0000000,Online Payment,Mumbai,0,1,Medium
159227,C1233609297,M1390233548,PAYMENT,65531.11,2026-01-17 18:11:51.0000000,Online Payment,Pune,0,1,Medium
159293,C1758479206,M1596434852,PAYMENT,54080.68,2026-01-01 14:12:13.0000000,Online Payment,Kolkata,0,1,Medium
159373,C151760156,C706865211,TRANSFER,9040399.00,2026-01-14 16:59:43.0000000,Wire Transfer,Mumbai,0,1,Medium
159583,C129327504,C587477676,CASH_IN,709627.06,2026-01-15 11:09:20.0000000,Cash Deposit,Kolkata,0,1,Medium
159621,C156031766,C869497603,CASH_IN,605299.25,2026-01-11 10:31:14.0000000,Cash Deposit,Pune,0,1,Medium
159705,C1632750359,C742014624,TRANSFER,5307006.00,2026-01-14 11:37:47.0000000,Wire Transfer,Hyderabad,0,1,Medium
160031,C1219524810,M951793091,PAYMENT,71406.59,2026-01-13 15:41:18.0000000,Online Payment,Kolkata,0,1,Medium
160038,C1063168992,C974347108,TRANSFER,5598749.50,2026-01-29 12:07:53.0000000,Wire Transfer,Chennai,0,1,Medium
160052,C978488738,C1880118146,DEBIT,45388.36,2026-01-11 13:22:39.0000000,Retail Debit,Chennai,0,1,Medium
160084,C1427866621,C1575924819,CASH_IN,626211.94,2026-01-22 10:19:23.0000000,Cash Deposit,Delhi,0,1,Medium
160105,C1529836285,M372765964,PAYMENT,57685.08,2026-01-17 17:20:06.0000000,Online Payment,Hyderabad,0,1,Medium
160140,C1092193958,C943166837,DEBIT,58370.93,2026-01-01 12:15:37.0000000,Retail Debit,Bangalore,0,1,Medium
160190,C298562284,M16921682,PAYMENT,54458.37,2026-01-14 11:49:54.0000000,Online Payment,Delhi,0,1,Medium
160390,C1435884462,C91751129,CASH_IN,717314.94,2026-01-15 12:11:46.0000000,Cash Deposit,Hyderabad,0,1,Medium
160479,C293426841,M1822593936,PAYMENT,60798.35,2026-01-06 13:37:14.0000000,Online Payment,Delhi,0,1,Medium
160670,C755996482,C1752713668,DEBIT,63793.11,2026-01-01 12:27:08.0000000,Retail Debit,Ahmedabad,0,1,Medium
160673,C811748167,C798170461,TRANSFER,6263708.00,2026-01-16 12:10:56.0000000,Wire Transfer,Delhi,0,1,Medium
160699,C1686042476,C1107916304,CASH_IN,623022.81,2026-01-06 10:43:18.0000000,Cash Deposit,Ahmedabad,0,1,Medium
160766,C1515717925,M255824173,PAYMENT,75012.54,2026-01-16 01:05:09.0000000,Online Payment,Mumbai,0,1,Medium
160799,C1076770426,M218983822,PAYMENT,52492.38,2026-01-08 11:08:32.0000000,Online Payment,Delhi,0,1,Medium
160830,C804912499,M1563120318,PAYMENT,58017.03,2026-01-15 13:24:14.0000000,Online Payment,Bangalore,0,1,Medium
160877,C1694669484,M514515821,PAYMENT,52135.06,2026-01-15 10:37:36.0000000,Online Payment,Hyderabad,0,1,Medium
161108,C393453671,C510394039,CASH_OUT,1537539.63,2026-01-10 17:46:52.0000000,ATM Withdrawal,Ahmedabad,0,1,Medium
161164,C692173347,M1777068215,PAYMENT,69754.28,2026-01-22 21:33:30.0000000,Online Payment,Chennai,0,1,Medium
161186,C391018084,M2003364942,PAYMENT,75242.91,2026-01-01 13:01:11.0000000,Online Payment,Bangalore,0,1,Medium
161295,C300255104,M951550568,PAYMENT,50782.22,2026-01-13 12:42:37.0000000,Online Payment,Delhi,0,1,Medium
161331,C1123941391,M362934869,PAYMENT,55239.87,2026-01-02 12:16:03.0000000,Online Payment,Mumbai,0,1,Medium
161359,C69514487,C1950044555,TRANSFER,6189358.00,2026-01-14 16:45:07.0000000,Wire Transfer,Hyderabad,0,1,Medium
161398,C964596243,M1882248358,PAYMENT,58253.18,2026-01-19 19:04:52.0000000,Online Payment,Mumbai,0,1,Medium
161478,C2060486170,M1614903465,PAYMENT,56338.49,2026-01-10 18:16:37.0000000,Online Payment,Pune,0,1,Medium
161585,C1230243784,M753480420,PAYMENT,56204.15,2026-01-14 11:26:33.0000000,Online Payment,Bangalore,0,1,Medium
